eps_over_Jo,eps,tau,P,W_tls,Wad_tls,L_tls,Wnorm_tls
0.0,0.0,1.0576028686080066,1.853415953836524e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.1001361660805542,3.585142765410958e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.1443800124250707,2.4919314394022734e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.1904032002726768,9.73818148914189e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.2382772888671139,1.1376199798069296e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.2880767153287735,4.664379900341625e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.3398789103934006,1.3969045281103788e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.3937644188054228,8.717739812793041e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.4498170245531061,5.306484375662767e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.5081238811402522,4.415739694762882e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.568775647096994,7.070067656552108e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.6318666269403894,7.558705225333517e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.697494917803984,9.820000014468938e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.7657625619643322,7.794169749418501e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.836775705501629,3.759998642010974e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.910644763341151,3.2542717803584147e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,1.9874845909321213,6.655001190862076e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.0674146628309265,4.0423663622042225e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.1505592584663673,1.0463156140840084e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.2370476553757688,5.816041108815115e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.3270143302124175,5.585814631469188e-37,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.420599167836842,1.2998977289240844e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.5179476788170687,3.098375459692919e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.6192112256760103,6.31460155517439e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.7245472582377794,3.9164938837206e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.8341195584388617,6.102456149759605e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,2.948098494984772,7.52456603990367e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.06666128824818,3.0984708729120267e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.189992285820342,7.794389876704318e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.3182832491443257,1.1749829838131668e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.451733651675656,3.2726451239967015e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.590550989034012,6.153298887856929e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.7349511016282015,6.8177024494230885e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,3.885158510256036,1.1444507981581731e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,4.041406765200936,1.0428355035318446e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,4.203938809368043,3.807090869098651e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,4.373007356024485,7.3526746782655574e-37,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
