protocol,tau,q,W,Qh,Qc,eta,W_ad,D_open,D_close,bound,leakage_open,leakage_close,sigma,norm_error,thermal_tail,identity_error
linear_b,52.51358303563761,1.180349070461125,0.0024522192491756023,0.003169820529796863,-0.0007176012806212606,0.7736145394114007,0.0025314649971111313,3.482983272057316e-05,4.441591521486821e-05,7.678029738585067e-05,4.371331332926108e-05,3.967939532450258e-05,0.032137371439665274,1.1280476552855134e-10,3.098047219308876e-18,-8.760353553682876e-17
linear_b,63.228523448394746,1.421189044143006,0.0024372368578818304,0.003163225656709734,-0.0007259887988279035,0.7704909868545233,0.0025314649971111313,4.142470580770219e-05,5.280343342151106e-05,9.234806554271728e-05,5.290703114752516e-05,4.776453027317275e-05,0.03305855917391867,2.0350665597135276e-10,3.098047219308876e-18,-8.760353553682876e-17
linear_b,76.12975436757232,1.7111703221853238,0.0024631836175084687,0.003174622021586526,-0.0007114384040780575,0.7758982331627265,0.0025314649971111313,3.002834093090989e-05,3.8253038671665074e-05,6.648142393282839e-05,3.7947244142282875e-05,3.436876694997592e-05,0.03146106513797417,3.7666958441207044e-10,3.098047219308876e-18,-8.760353553682876e-17
linear_b,91.6633693778601,2.0603197608334414,0.0025023646812734612,0.003191835005084409,-0.0006894703238109479,0.7839893595023987,0.0025314649971111313,1.2815357433026975e-05,1.628495840455546e-05,2.79538472894463e-05,1.5968485010086035e-05,1.4452760029216749e-05,0.029049094817539672,7.17490400425902e-10,3.098047219308876e-18,-8.760353553682876e-17
linear_b,110.36648358451752,2.4807101092424357,0.0025041023209192437,0.003192618188274987,-0.0006885158673557434,0.7843413064912227,0.0025314649971111313,1.2032174242448956e-05,1.533050194935104e-05,2.6582954259082703e-05,1.5154159596002193e-05,1.374021529752905e-05,0.028943859382137005,1.4034972073417862e-09,3.098047219308876e-18,-8.760353553682876e-17
linear_b,132.88580576390686,2.9868774561518667,0.0025173139008438095,0.0031984172935200506,-0.0006811033926762411,0.7870498655518943,0.0025314649971111313,6.233068997385516e-06,7.918027269848693e-06,1.341859948439105e-05,7.6273283247955465e-06,6.933135951906638e-06,0.028130123098623477,2.813142496727039e-09,3.098047219308876e-18,-8.760353553682876e-17
linear_b,160.0,3.596323852928025,0.002520463676942697,0.0031998221443864105,-0.0006793584674437136,0.7876886786862382,0.0025314649971111313,4.828218131025519e-06,6.173102037321243e-06,1.0806488010946726e-05,6.16046706907692e-06,5.585665571488172e-06,0.027938069939541232,5.758490906337954e-09,3.098047219308876e-18,-8.760353553682876e-17
smooth_b,0.0,0.0,-0.06525837443357752,-0.02056993275746699,-0.044688441676110524,,0.0025314649971111313,0.023774583119984427,0.04401525631070413,0.04855641110439233,0.027328898366190714,0.02505547295489061,4.725968327079389,1.3322676295501878e-15,3.098047219308876e-18,-8.326672684688674e-17
smooth_b,0.2,0.004495404816160032,-0.06492985303243026,-0.020479262552304478,-0.044450590480125785,,0.0025314649971111313,0.023683912914821914,0.04377740511471939,0.048430569505374256,0.02725982602531921,0.024990749297919005,4.701049829916385,3.596456465970732e-12,3.098047219308876e-18,-8.326672684688674e-17
smooth_b,0.240808262523186,0.005412653115589298,-0.06478411276519913,-0.020439052938147295,-0.044345059827051836,,0.0025314649971111313,0.02364370330066473,0.043671874461645444,0.04837431438314861,0.02722893285059037,0.02496181391258156,4.689994144432025,3.9720449152014226e-12,3.098047219308876e-18,-8.326672684688674e-17
smooth_b,0.28994309649717825,0.006517057962028839,-0.06457493311037987,-0.020381342157150484,-0.04419359095322939,,0.0025314649971111313,0.02358599251966792,0.043520405587823,0.04829312538040407,0.027184330441174652,0.024920051547520305,4.67412587228732,4.526934382909076e-12,3.098047219308876e-18,-8.326672684688674e-17
